#Columns, r[i], r[j], cov[i,j], first block [2:401] lines is for the x0, and second block for the x2.[402:801]
182.0 190.0 5.91243455846e-07
182.0 198.0 4.31961037667e-07
190.0 46.0 -1.15261304283e-08
190.0 54.0 5.61698883615e-08
190.0 62.0 2.42328613239e-08
190.0 70.0 1.74155861306e-09
190.0 78.0 4.4506847532e-08
190.0 86.0 6.71189162798e-08
190.0 94.0 1.35301667239e-07
190.0 102.0 1.14343084458e-07
190.0 110.0 1.6124101933e-07
190.0 118.0 1.89839538896e-07
190.0 126.0 2.19084663136e-07
190.0 134.0 2.3817408749e-07
190.0 142.0 2.63399091894e-07
190.0 150.0 2.99321390473e-07
190.0 158.0 3.0462718358e-07
190.0 166.0 3.76218573333e-07
190.0 174.0 4.80863890182e-07
190.0 182.0 5.91243455846e-07
190.0 190.0 7.69299670287e-07
190.0 198.0 5.77071097458e-07
198.0 46.0 -9.7019235831e-09
198.0 54.0 1.5182611809e-08
198.0 62.0 -3.16536359042e-08
198.0 70.0 -8.13453419517e-08
198.0 78.0 -3.23190514201e-08
198.0 86.0 -3.35247194347e-08
198.0 94.0 5.90259893547e-08
198.0 102.0 7.04021691662e-08
198.0 110.0 1.01226969733e-07
198.0 118.0 1.2261978679e-07
198.0 126.0 1.50093184377e-07
198.0 134.0 1.6666834587e-07
198.0 142.0 1.9860505351e-07
198.0 150.0 2.40727706784e-07
198.0 158.0 2.23673134194e-07
198.0 166.0 2.82762412851e-07
198.0 174.0 3.63037643965e-07
198.0 182.0 4.31961037667e-07
198.0 190.0 5.77071097458e-07
198.0 198.0 6.96514223111e-07
